57-61:     tą pożądaną temperaturą napoju przez długi czas,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=57s
61-64:     a przy tym nie będziecie musieli obawiać się, że rozleje Wam się gdzieś na dnie    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=61s
64-66:     plecaka czy torby.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=64s
66-70:     Na pierwszy ogień bierzemy więc model PINACLE.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=66s
70-72:     To jest kubek o pojemności 300 ml,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=70s
72-76:     czyli odpowiedni na taką standardową kawę albo herbatę.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=72s
76-78:     On jest wykonany z mierdze w najstali,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=76s
78-81:     która nie zawiera szkodliwych dla zdrowia bisfenoli,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=78s
81-86:     więc możecie dla niego korzystać bez żadnych obaw.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=81s
86-89:     PINACLE SUPER sprawdza się w kwestii utrzymywania temperatury    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=86s
89-91:     dzięki takiej konstrukcji z podwójnymi ściankami    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=89s
91-95:     i dzięki technologii próżniowej Thermalog.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=91s
95-99:     Wszystko wyskłada się na utrzymywanie ciepłej temperatury do 3 godzin,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=95s
99-102:     natomiast zimnej do aż 10 godzin,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=99s
102-105:     więc ten kubek SUPER sprawdzi się zwłaszcza latem.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=102s
105-108:     Co jest na pewno ciekawe, to jest rozwiązanie,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=105s
108-111:     które marka Contigo zdecydowała się wykorzystać    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=108s
111-113:     w konstrukcji pokrywki tego kubka.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=111s
113-118:     I to jest też system wykorzystywany w większości modeli Contigo.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=113s
118-121:     Mianowicie tu jest system AutoSeal,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=118s
121-125:     który bazuje na takim specjalnym przycisku.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=121s
125-128:     To działa w ten sposób, że przepływ jest możliwy    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=125s
128-130:     tylko w momencie, kiedy przycisk jest naciśnięty.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=128s
130-134:     Kiedy zabierzecie palec, to ten przepływ jest automatycznie blokowany,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=130s
134-137:     więc nie ma obaw o rozlanie się tego płynu.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=134s
137-142:     Natomiast dodatkową ochronę gwarantuje taka blokada na wierzchu,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=137s
142-146:     którą jeśli włączycie, to przycisk w ogóle nie może zostać naciśnięty,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=142s
146-151:     więc na przykład na dnie plecaka on się Wam przypadkowo niczym nie przyciśnie    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=146s
151-154:     i kawa lub herbata nie rozleje.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=151s
154-159:     Tutaj mamy jedno elementową pokrywkę, którą można myć w zmywarce,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=154s
159-162:     bo sam kubek należy myć ręcznie,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=159s
162-164:     no i taką ergonomiczną konstrukcję,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=162s
164-168:     która pozwala na wygodne obsługiwanie jedną ręką,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=164s
168-171:     również dzięki optymalnemu obwodowi tego kubka.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=168s
171-175:     I to docenicie zwłaszcza, kiedy będziecie prowadzić samochód    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=171s
175-177:     albo na przykład jechać tramwajem,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=175s
177-179:     kiedy druga ręka będzie Wam potrzebna do tego,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=177s
179-181:     żeby zachować równowagę.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=179s
181-185:     Co jest na pewno praktyczne, to to, że ten kubek ma takie wymiary,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=181s
185-188:     które pasują do ekspresów, do kawy i automatów,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=185s
188-192:     więc możecie sobie ten model zabrać ze sobą w dłuższą trasę samochodem    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=188s
192-195:     i wygodnie napełniać na stacjach benzynowych.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=192s
195-201:     Wśród produktów Contigo znajdziecie kubki o bardzo różnych wzorach    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=195s
201-204:     i przykładem tego może być na przykład Variant Couture,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=201s
204-208:     to jest ten sam kubek co ten mniejszy,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=204s
208-212:     natomiast ma troszeczkę inny design na wierzchu,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=208s
212-214:     no i inną pojemność.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=212s
214-217:     Jeśli szukacie czegoś troszeczkę większego,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=214s
217-219:     no to fajną opcją będzie też kubek Huron,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=217s
219-223:     ponieważ on ma 470 ml pojemności,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=219s
223-226:     więc mieści taką trochę większą kawę lub herbatę,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=223s
226-229:     a przy tym tak samo jak poprzednik wygodnie leży w dłoni    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=226s
229-232:     i można go obsługiwać jedną ręką.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=229s
232-236:     Ten kubek został zaprojektowany w oparciu o bardzo podobne rozwiązania    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=232s
236-239:     jak poprzednik, mamy oczywiście stal mierdzerną,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=236s
239-241:     podwójne ścianki i technologię próżniową    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=239s
241-246:     i dzięki temu on nam jest w stanie utrzymać ciepło napoju do 6 godzin    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=241s
246-249:     i zimno do godzin 12.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=246s
249-254:     Co jest bardzo ważne to to, że ten kubek jest oczywiście całkowicie szczelny,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=249s
254-256:     także wtedy kiedy nie trzymacie go w pionie,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=254s
256-258:     więc jeśli przewróci Wam się na dnie torby,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=256s
258-260:     to nic się z niego nie wyleje.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=258s
260-262:     I tutaj w przeciwieństwie do poprzedniego modelu    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=260s
262-267:     w ramach systemów nakrętce wykorzystano taki ustnik Snapsil,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=262s
267-270:     który się podnosi do góry i zatrzaskuje    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=267s
270-274:     i umożliwia się dzięki temu przepływ tutaj z drugiej strony.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=270s
274-278:     Następna propozycja Contigo to jest kubek Lux,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=274s
278-280:     który dostępny jest w dwóch wersjach rozmiarowych,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=278s
280-286:     ponieważ mamy do wyboru 360 ml albo 470 ml,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=280s
286-288:     więc w zależności od tego jakie mamy potrzeby    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=286s
288-290:     albo jak długi dzień nas czeka,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=288s
290-293:     no to możemy sobie wybierać pomiędzy tymi dwoma wariantami.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=290s
293-296:     Oba są wykonane oczywiście z nierdzewnej stali    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=293s
296-301:     i to jest na tyle fajne, że materiał ten nie pochłania smaków ani zapachów,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=296s
301-305:     więc możecie sobie w takim kubku robić na przemian kawę lub herbatę    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=301s
305-308:     i nie bać się, że on czasem przejdzie jakimś aromatem.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=305s
308-311:     Tutaj oczywiście też mamy do czynienia z podwójnymi ściankami    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=308s
311-316:     i izolacją próżniową i te kubki są w stanie utrzymać ciepłą temperaturę    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=311s
316-321:     do 5 godzin i zimno do aż 12 godzin.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=316s
321-325:     One również wyposażone są w ten system w nakrętce Autosil,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=321s
325-328:     który pozwala Wam odblokować ustnik    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=325s
328-330:     poprzez naciśnięcie tego przycisku,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=328s
330-333:     więc pijemy w momencie, w którym przycisk jest wciśnięty,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=330s
333-337:     zwalniamy przycisk, przepływ zostaje zablokowany.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=333s
337-340:     Dla jeszcze większej ochrony mamy oczywiście tę blokadę,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=337s
340-343:     która uniemożliwia naciśnięcie tego przycisku.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=340s
343-346:     Ten kubek pasuje do większości uchwytów samochodowych,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=343s
346-349:     więc będziecie go na pewno chcieli zabierać ze sobą w trasę.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=346s
349-351:     No i pozwala na wygodne mycie,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=349s
351-355:     bo gdybyście chcieli umyć tę jego nakrętkę ręcznie,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=351s
355-358:     no to możecie odblokować taki przycisk    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=355s
358-361:     i mieć wygodny dostęp do wszystkich zakamarków tej nakrętki,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=358s
361-366:     żeby mieć pewność, że bardzo skutecznie całość domyjecie.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=361s
366-370:     Kolejna pozycja to jest kubek Westloop 2.0    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=366s
370-372:     i tutaj można już śmiało powiedzieć,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=370s
372-375:     że jest to jeden z takich bardziej kultowych modeli,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=372s
375-379:     częściej i chętniej wybieranych przez użytkowników modeli,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=375s
379-383:     który pomieści aż 470 ml napoju,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=379s
383-387:     więc możecie zabrać ze sobą dużą kawę, dużą herbatę    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=383s
387-389:     albo coś innego z lodem w środku,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=387s
389-392:     na przykład kiedy wybieracie się latem w góry.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=389s
392-396:     On jest tak lubiany m.in. ze względu na swój wygodny kształt,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=392s
396-399:     który pozwala na obsługę jedną ręką.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=396s
399-402:     Tutaj mamy ten sam sprawdzony już system Autosill,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=399s
402-408:     który umożliwia naciśnięcie przycisku w celu umożliwienia przepływu.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=402s
408-411:     No i mamy oczywiście tę blokadę,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=408s
411-418:     której naciśnięcie spowoduje zablokowanie możliwości ruszenia tego przycisku.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=411s
418-420:     Jeśli chodzi o sam korkus tego kubka,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=418s
420-422:     no to tutaj mamy oczywiście stal nierdzewną,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=420s
422-425:     podwójne ścianki, technologię próżniową    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=422s
425-428:     i 5 godzin utrzymywania wysokiej temperatury    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=425s
428-431:     oraz aż 12 godzin utrzymywania niskiej temperatury.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=428s
431-434:     Kolejny model to jest kubek Byron    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=431s
434-437:     i on jest dostępny w aż 3 różnych pojemnościach,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=434s
437-440:     więc przypadnie do gustu i tym, którzy szukają czegoś    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=437s
440-446:     lekkiego i kompaktowego i tym, którzy chcą zabrać ze sobą naprawdę dużo napoju.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=440s
446-449:     Napój może być oczywiście dowolny, ciepły lub zimny    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=446s
449-453:     i przed jego rozlaniem chroni ten znany Wam już wygodny ustnik    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=449s
453-456:     odblokowywany w ten sposób.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=453s
458-461:     Korpus kubka Byron to jest oczywiście stal nierdzewna,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=458s
461-464:     mamy podwójne ścianki, technologię próżniową    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=461s
464-466:     i długi czas utrzymywania temperatury,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=464s
466-471:     ponieważ w dwóch mniejszych pojemnościach, czyli 470 i 590 ml,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=466s
471-474:     to jest kolejno 6 i 12 godzin,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=471s
474-478:     natomiast jeśli chodzi o ten największy kubek, 720 ml,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=474s
478-481:     no to na ciepły napój możecie liczyć przez aż 9 godzin,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=478s
481-485:     natomiast na zimny przez 21 godzin.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=481s
485-490:     I to się super sprawdzi, jeśli wybieracie się w jakąś naprawdę długą i męczącą podróż.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=485s
490-493:     Kształt każdego z tych rozmiarów jest oczywiście zaprojektowany    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=490s
493-496:     tak, żeby ten kubek wygodnie leżał w dłoni,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=493s
496-500:     no i każdy z nich wyposażony jest też w taką wygodną, antypoślizgową osłonę,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=496s
500-504:     dzięki której nie musicie bać się, że wyślizgnie Wam się z ręki.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=500s
504-508:     Ostatni kubek, ale zdecydowanie zasługujący na miejsce w tym zestawieniu,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=504s
508-512:     to jest model Transit, który ma 470 ml    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=508s
512-516:     i tak samo jak poprzednik, takie wygodne gumowanie na obwodzie,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=512s
516-518:     dzięki któremu pewnie leży w dłoni.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=516s
518-523:     Mimo oczywiście mamy nierdzewną stal, technologię próżniową i podwójne ścianki    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=518s
523-530:     oraz utrzymywanie temperatury do 5 godzin lub do 12 godzin w przypadku zimnych napojów.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=523s
530-534:     To co jest takim bardzo prostym, ale też bardzo praktycznym rozwiązaniem w tym kubku,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=530s
534-536:     to jest gumowanie na jego spodzie,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=534s
536-542:     dzięki czemu on pewnie stoi na jakichś śliskich albo nierównych powierzchniach.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=536s
542-547:     Jeśli chodzi o nakrętkę, no to tutaj również mamy system AutoSeal z tym przyciskiem,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=542s
547-550:     oraz blokadę, natomiast w przypadku kubka Transit,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=547s
550-554:     jego blokuje się poprzez przekręcenie tej nakrętki,    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=550s
554-557:     przycisk jest niemożliwy do wciśnięcia.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=554s
557-562:     Dzięki za obejrzenie tego filmu, dajcie znać, czy testowaliście już coś z oferty Contigo    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=557s
562-566:     i jak wam się sprawdziło. Tymczasem do zobaczenia.    https://www.youtube.com/watch?v=QnwAY1V6vbw&t=562s
